,DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
0,1 June 2019 00:00,577,548,All Island
1,1 June 2019 00:15,567,534,All Island
2,1 June 2019 00:30,557,529,All Island
3,1 June 2019 00:45,547,552,All Island
4,1 June 2019 01:00,443,536,All Island
5,1 June 2019 01:15,445,537,All Island
6,1 June 2019 01:30,447,542,All Island
7,1 June 2019 01:45,449,555,All Island
8,1 June 2019 02:00,451,561,All Island
9,1 June 2019 02:15,453,564,All Island
10,1 June 2019 02:30,455,532,All Island
11,1 June 2019 02:45,457,522,All Island
12,1 June 2019 03:00,456,525,All Island
13,1 June 2019 03:15,451,548,All Island
14,1 June 2019 03:30,446,551,All Island
15,1 June 2019 03:45,441,528,All Island
16,1 June 2019 04:00,442,534,All Island
17,1 June 2019 04:15,447,606,All Island
18,1 June 2019 04:30,452,582,All Island
19,1 June 2019 04:45,457,522,All Island
20,1 June 2019 05:00,460,535,All Island
21,1 June 2019 05:15,463,576,All Island
22,1 June 2019 05:30,465,505,All Island
23,1 June 2019 05:45,467,428,All Island
24,1 June 2019 06:00,462,393,All Island
25,1 June 2019 06:15,451,363,All Island
26,1 June 2019 06:30,440,336,All Island
27,1 June 2019 06:45,429,323,All Island
28,1 June 2019 07:00,426,329,All Island
29,1 June 2019 07:15,410,319,All Island
30,1 June 2019 07:30,393,329,All Island
31,1 June 2019 07:45,377,282,All Island
32,1 June 2019 08:00,363,272,All Island
33,1 June 2019 08:15,352,261,All Island
34,1 June 2019 08:30,341,252,All Island
35,1 June 2019 08:45,330,263,All Island
36,1 June 2019 09:00,321,269,All Island
37,1 June 2019 09:15,312,293,All Island
38,1 June 2019 09:30,304,314,All Island
39,1 June 2019 09:45,295,325,All Island
40,1 June 2019 10:00,292,330,All Island
41,1 June 2019 10:15,295,347,All Island
42,1 June 2019 10:30,298,382,All Island
43,1 June 2019 10:45,300,414,All Island
44,1 June 2019 11:00,305,418,All Island
45,1 June 2019 11:15,311,438,All Island
46,1 June 2019 11:30,318,421,All Island
47,1 June 2019 11:45,324,436,All Island
48,1 June 2019 12:00,330,433,All Island
49,1 June 2019 12:15,336,443,All Island
50,1 June 2019 12:30,343,424,All Island
51,1 June 2019 12:45,349,448,All Island
52,1 June 2019 13:00,310,458,All Island
53,1 June 2019 13:15,329,432,All Island
54,1 June 2019 13:30,349,458,All Island
55,1 June 2019 13:45,368,487,All Island
56,1 June 2019 14:00,384,505,All Island
57,1 June 2019 14:15,396,519,All Island
58,1 June 2019 14:30,408,533,All Island
59,1 June 2019 14:45,420,538,All Island
60,1 June 2019 15:00,430,539,All Island
61,1 June 2019 15:15,439,544,All Island
62,1 June 2019 15:30,448,595,All Island
63,1 June 2019 15:45,457,645,All Island
64,1 June 2019 16:00,469,659,All Island
65,1 June 2019 16:15,484,671,All Island
66,1 June 2019 16:30,499,661,All Island
67,1 June 2019 16:45,514,595,All Island
68,1 June 2019 17:00,532,568,All Island
69,1 June 2019 17:15,552,567,All Island
70,1 June 2019 17:30,572,557,All Island
71,1 June 2019 17:45,593,559,All Island
72,1 June 2019 18:00,618,607,All Island
73,1 June 2019 18:15,647,742,All Island
74,1 June 2019 18:30,677,819,All Island
75,1 June 2019 18:45,707,899,All Island
76,1 June 2019 19:00,999,927,All Island
77,1 June 2019 19:15,1044,1008,All Island
78,1 June 2019 19:30,1088,1048,All Island
79,1 June 2019 19:45,1133,1118,All Island
80,1 June 2019 20:00,1189,1163,All Island
81,1 June 2019 20:15,1256,1255,All Island
82,1 June 2019 20:30,1323,1346,All Island
83,1 June 2019 20:45,1390,1426,All Island
84,1 June 2019 21:00,1462,1499,All Island
85,1 June 2019 21:15,1538,1579,All Island
86,1 June 2019 21:30,1615,1697,All Island
87,1 June 2019 21:45,1691,1800,All Island
88,1 June 2019 22:00,1767,1883,All Island
89,1 June 2019 22:15,1844,1977,All Island
90,1 June 2019 22:30,1920,2138,All Island
91,1 June 2019 22:45,1997,2303,All Island
92,1 June 2019 23:00,2060,2199,All Island
93,1 June 2019 23:15,2110,2220,All Island
94,1 June 2019 23:30,2160,2203,All Island
95,1 June 2019 23:45,2210,2207,All Island
96,2 June 2019 00:00,2253,2222,All Island
97,2 June 2019 00:15,2289,2272,All Island
98,2 June 2019 00:30,2325,2249,All Island
99,2 June 2019 00:45,2362,2249,All Island
100,2 June 2019 01:00,2463,2213,All Island
101,2 June 2019 01:15,2486,2108,All Island
102,2 June 2019 01:30,2510,2079,All Island
103,2 June 2019 01:45,2533,2048,All Island
104,2 June 2019 02:00,2547,2018,All Island
105,2 June 2019 02:15,2550,1979,All Island
106,2 June 2019 02:30,2555,1970,All Island
107,2 June 2019 02:45,2559,1900,All Island
108,2 June 2019 03:00,2551,1886,All Island
109,2 June 2019 03:15,2531,1876,All Island
110,2 June 2019 03:30,2512,1836,All Island
111,2 June 2019 03:45,2492,1791,All Island
112,2 June 2019 04:00,2478,1761,All Island
113,2 June 2019 04:15,2470,1738,All Island
114,2 June 2019 04:30,2462,1728,All Island
115,2 June 2019 04:45,2454,1715,All Island
116,2 June 2019 05:00,2438,1788,All Island
117,2 June 2019 05:15,2413,1751,All Island
118,2 June 2019 05:30,2389,1687,All Island
119,2 June 2019 05:45,2364,1697,All Island
120,2 June 2019 06:00,2343,1704,All Island
121,2 June 2019 06:15,2326,1744,All Island
122,2 June 2019 06:30,2309,1829,All Island
123,2 June 2019 06:45,2292,1884,All Island
124,2 June 2019 07:00,2241,1880,All Island
125,2 June 2019 07:15,2234,1868,All Island
126,2 June 2019 07:30,2227,1851,All Island
127,2 June 2019 07:45,2220,1869,All Island
128,2 June 2019 08:00,2242,1838,All Island
129,2 June 2019 08:15,2294,1709,All Island
130,2 June 2019 08:30,2346,1764,All Island
131,2 June 2019 08:45,2398,2051,All Island
132,2 June 2019 09:00,2435,2232,All Island
133,2 June 2019 09:15,2456,2360,All Island
134,2 June 2019 09:30,2478,2508,All Island
135,2 June 2019 09:45,2500,2614,All Island
136,2 June 2019 10:00,2538,2669,All Island
137,2 June 2019 10:15,2592,2634,All Island
138,2 June 2019 10:30,2647,2593,All Island
139,2 June 2019 10:45,2701,2714,All Island
140,2 June 2019 11:00,2758,2717,All Island
141,2 June 2019 11:15,2815,2824,All Island
142,2 June 2019 11:30,2872,2827,All Island
143,2 June 2019 11:45,2930,2892,All Island
144,2 June 2019 12:00,2987,2911,All Island
145,2 June 2019 12:15,3045,2885,All Island
146,2 June 2019 12:30,3103,2978,All Island
147,2 June 2019 12:45,3160,2924,All Island
148,2 June 2019 13:00,3110,2948,All Island
149,2 June 2019 13:15,3163,2945,All Island
150,2 June 2019 13:30,3216,2931,All Island
151,2 June 2019 13:45,3268,2908,All Island
152,2 June 2019 14:00,3312,2871,All Island
153,2 June 2019 14:15,3346,2803,All Island
154,2 June 2019 14:30,3380,2782,All Island
155,2 June 2019 14:45,3414,2777,All Island
156,2 June 2019 15:00,3438,2778,All Island
157,2 June 2019 15:15,3450,2762,All Island
158,2 June 2019 15:30,3462,2749,All Island
159,2 June 2019 15:45,3474,2746,All Island
160,2 June 2019 16:00,3484,2762,All Island
161,2 June 2019 16:15,3492,2788,All Island
162,2 June 2019 16:30,3500,2813,All Island
163,2 June 2019 16:45,3508,2834,All Island
164,2 June 2019 17:00,3509,2863,All Island
165,2 June 2019 17:15,3501,2912,All Island
166,2 June 2019 17:30,3494,2899,All Island
